Age	Attrition	BusinessTravel	Department	DistanceFromHome	Education	EnvironmentSatisfaction	Gender	JobInvolvement	JobRole	JobSatisfaction	MaritalStatus	MonthlyIncome	NumCompaniesWorked	OverTime	RelationshipSatisfaction	TotalWorkingYears	TrainingTimesLastYear	WorkLifeBalance	PCA_Years	PCA_Performance_and_Percent
29	1	Travel_Rarely	Research & Development	7	3	2	Female	3	Laboratory Technician	3	Divorced	3339	3	Yes	1	10	2	3	1.4600372301	-0.7284195206
28	0	Travel_Rarely	Research & Development	1	3	4	Male	3	Research Scientist	1	Single	2080	2	No	2	5	2	2	-1.1296344406	-1.1149547413
25	0	Travel_Rarely	Research & Development	1	3	4	Female	3	Research Scientist	2	Single	2096	1	No	4	2	3	2	-1.222226456	0.2379185311
32	0	Travel_Rarely	Sales	8	3	3	Male	4	Sales Executive	4	Married	6209	1	No	3	10	4	4	0.9050230066	-0.3418843
45	0	Travel_Frequently	Research & Development	25	3	2	Female	3	Manager	2	Single	18061	3	No	3	22	4	3	-2.0957341415	2.971358428
39	0	Travel_Rarely	Research & Development	13	4	3	Female	2	Manager	2	Divorced	17123	6	Yes	4	21	4	3	3.1723783373	-0.7284195206
58	0	Travel_Rarely	Research & Development	23	4	1	Male	3	Research Scientist	3	Divorced	2372	1	No	4	2	3	3	-1.0797994639	-0.921687131
32	1	Travel_Rarely	Research & Development	7	2	4	Male	3	Laboratory Technician	3	Married	4883	1	No	1	10	3	3	-0.379203409	0.2379185311
39	1	Travel_Rarely	Research & Development	23	3	3	Male	3	Research Scientist	1	Single	3904	0	No	1	6	2	3	-0.9498933305	-0.7284195206
30	0	Travel_Rarely	Research & Development	6	3	1	Female	2	Laboratory Technician	4	Married	4627	0	No	1	10	6	3	0.7903154448	-0.921687131
36	0	Travel_Rarely	Research & Development	10	4	4	Female	3	Healthcare Representative	3	Married	7094	3	No	1	10	0	3	0.6381328019	-0.921687131
46	0	Travel_Rarely	Human Resources	1	2	4	Female	3	Human Resources	1	Single	3423	6	No	3	10	3	4	1.0446619067	-0.921687131
28	0	Non-Travel	Research & Development	1	3	3	Female	1	Laboratory Technician	4	Married	6674	0	No	1	10	6	3	1.4908886158	-1.1149547413
50	0	Travel_Rarely	Research & Development	28	3	4	Female	3	Research Director	1	Married	16880	4	Yes	2	25	2	3	-1.1296344406	-1.1149547413
40	1	Travel_Rarely	Sales	25	4	4	Male	2	Sales Executive	2	Single	9094	2	Yes	3	9	2	3	-0.9573758743	-0.921687131
52	1	Travel_Rarely	Sales	5	3	2	Male	3	Sales Executive	2	Single	8446	9	Yes	3	10	2	2	1.5471863248	0.4311861414
30	0	Travel_Rarely	Research & Development	17	4	2	Female	3	Manager	1	Married	11916	1	Yes	4	9	2	3	-0.030569172	3.1646260383
39	0	Travel_Rarely	Research & Development	18	2	1	Male	3	Manufacturing Director	3	Single	4534	0	No	1	9	6	3	0.7252818966	-1.1149547413
31	0	Non-Travel	Sales	2	4	4	Female	3	Sales Executive	3	Divorced	9852	1	Yes	1	10	5	2	1.9944328453	0.4311861414
41	0	Non-Travel	Sales	10	2	3	Male	1	Sales Executive	2	Single	6151	1	No	1	19	4	3	2.6315807322	-0.7284195206
31	1	Travel_Frequently	Sales	1	3	4	Female	3	Sales Representative	2	Single	2302	1	Yes	1	3	2	4	-0.9926503692	-1.1149547413
44	1	Travel_Rarely	Research & Development	3	3	1	Male	3	Laboratory Technician	1	Married	2362	4	No	3	10	4	4	-1.1296344406	-0.921687131
42	0	Non-Travel	Research & Development	2	1	3	Male	3	Manager	3	Married	17861	0	Yes	4	21	3	2	2.4767432606	-0.7284195206
55	0	Travel_Rarely	Research & Development	2	2	4	Female	1	Manager	3	Married	19187	4	No	4	23	5	3	3.6323168384	-0.5351519103
56	0	Travel_Rarely	Human Resources	8	4	4	Male	3	Manager	2	Single	19717	6	No	1	36	4	3	0.8944085075	-0.5351519103
40	0	Non-Travel	Research & Development	16	2	3	Male	3	Research Scientist	3	Divorced	3544	9	No	2	6	0	3	-1.4643234016	-0.1486166896
34	0	Travel_Rarely	Research & Development	9	3	4	Male	3	Healthcare Representative	4	Divorced	8500	0	No	4	10	0	2	0.670003999	-1.1149547413
40	0	Travel_Rarely	Research & Development	2	3	3	Male	3	Research Scientist	4	Single	4661	1	No	3	9	4	3	2.0551536636	-0.7284195206
41	0	Travel_Frequently	Sales	1	3	3	Female	3	Sales Executive	1	Divorced	4103	0	No	4	10	2	3	0.2468022686	0.0446509207
35	0	Travel_Frequently	Research & Development	4	4	3	Male	3	Research Scientist	3	Single	4249	1	Yes	2	9	3	3	-0.1835381423	-1.1149547413
51	0	Travel_Rarely	Human Resources	5	3	3	Male	3	Manager	2	Divorced	14026	1	Yes	2	33	2	3	3.4771205288	-1.1149547413
38	0	Travel_Rarely	Sales	2	2	2	Female	3	Sales Executive	1	Divorced	6893	3	No	4	11	3	3	0.6381328019	-0.3418843
34	0	Travel_Rarely	Sales	15	2	3	Female	3	Sales Executive	1	Single	6125	1	No	4	10	6	4	1.9944328453	-0.921687131
25	0	Travel_Rarely	Research & Development	19	1	4	Male	3	Laboratory Technician	4	Married	3669	3	No	3	7	6	2	-1.1296344406	-1.1149547413
58	1	Travel_Rarely	Research & Development	7	4	3	Female	2	Manufacturing Director	1	Married	10008	7	Yes	4	31	0	2	2.0151847169	-0.5351519103
40	0	Travel_Rarely	Research & Development	1	4	2	Male	3	Laboratory Technician	2	Married	2387	3	No	3	7	3	3	-1.0370424252	2.971358428
36	0	Travel_Frequently	Sales	7	3	1	Female	4	Sales Executive	1	Married	4639	2	No	4	17	2	2	2.8748078687	-0.1486166896
48	0	Travel_Rarely	Research & Development	4	3	4	Male	3	Manufacturing Director	4	Single	7898	1	No	3	11	2	3	1.1878373679	-1.1149547413
27	0	Travel_Rarely	Sales	11	3	3	Female	4	Sales Representative	4	Married	2534	8	No	2	5	4	3	-2.0085850468	-0.5351519103
51	0	Travel_Rarely	Research & Development	11	2	4	Female	2	Manufacturing Director	2	Single	13142	3	No	2	29	1	2	-0.9498933305	-0.1486166896
18	0	Non-Travel	Research & Development	1	3	4	Female	3	Laboratory Technician	4	Single	1611	1	No	3	0	5	4	-2.0957341415	-0.3418843
35	0	Travel_Rarely	Research & Development	1	3	4	Female	2	Laboratory Technician	4	Married	5363	0	No	2	10	0	3	-0.3215420252	-0.921687131
27	0	Travel_Frequently	Sales	2	1	4	Male	1	Sales Executive	4	Single	5071	3	No	2	8	3	3	-1.2900252123	2.5848232073
55	1	Travel_Rarely	Sales	13	4	1	Male	4	Sales Executive	3	Single	13695	6	Yes	3	24	2	2	2.1003170724	0.0446509207
56	0	Travel_Rarely	Research & Development	23	3	4	Male	3	Manufacturing Director	2	Married	13402	4	Yes	1	33	0	3	5.1592175469	-0.921687131
34	0	Non-Travel	Research & Development	26	1	1	Female	2	Research Scientist	3	Divorced	2029	1	No	3	5	2	3	-1.0943599457	2.5848232073
40	0	Travel_Rarely	Research & Development	2	1	2	Female	4	Healthcare Representative	3	Divorced	6377	5	No	2	15	0	3	3.1517747035	2.5848232073
34	0	Travel_Rarely	Research & Development	29	3	2	Male	3	Laboratory Technician	3	Married	5429	4	No	1	10	1	3	1.5471863248	-0.7284195206
31	1	Travel_Frequently	Sales	2	3	3	Female	2	Sales Representative	4	Single	2785	7	No	3	3	3	4	-2.0085850468	-0.5351519103
35	1	Travel_Frequently	Sales	18	4	4	Female	3	Sales Executive	3	Married	4614	0	Yes	3	5	0	2	-0.7685172032	0.2379185311
38	0	Travel_Frequently	Research & Development	7	3	4	Male	4	Research Scientist	3	Divorced	2610	1	No	4	4	2	3	-1.0370424252	-1.1149547413
34	0	Travel_Rarely	Research & Development	2	4	3	Female	3	Healthcare Representative	4	Single	6687	1	No	4	14	2	4	2.7944653697	-1.1149547413
28	0	Travel_Rarely	Sales	26	3	3	Male	2	Sales Executive	1	Married	4724	1	No	3	5	0	3	-0.6660591578	-1.1149547413
31	1	Travel_Rarely	Research & Development	22	4	4	Male	3	Manufacturing Director	3	Married	6179	1	Yes	4	10	3	2	0.8774645394	-0.3418843
39	0	Travel_Rarely	Sales	21	4	1	Male	2	Sales Executive	4	Married	6120	3	Yes	4	8	2	4	-0.3876679057	-0.921687131
51	0	Travel_Frequently	Sales	2	3	2	Male	3	Sales Executive	2	Married	10596	2	No	2	14	5	3	-0.7685172032	-1.1149547413
41	0	Travel_Frequently	Research & Development	22	3	4	Female	3	Research Scientist	4	Divorced	5467	3	Yes	1	12	4	2	-0.4517920218	-0.5351519103
37	0	Travel_Rarely	Research & Development	4	1	3	Male	3	Research Scientist	3	Married	2996	7	Yes	4	8	2	3	-0.4429458032	-0.3418843
33	0	Travel_Frequently	Sales	5	1	2	Male	3	Sales Executive	4	Married	9998	6	No	1	8	2	4	-0.67252189	-0.7284195206
32	0	Travel_Rarely	Sales	2	1	3	Male	3	Sales Executive	2	Married	4078	0	Yes	1	4	3	2	-1.1296344406	-0.7284195206
39	0	Non-Travel	Research & Development	25	2	3	Male	3	Healthcare Representative	3	Married	10920	3	No	2	13	2	3	-0.2950758903	2.7780908176
25	0	Travel_Rarely	Sales	18	1	1	Male	4	Sales Executive	3	Married	6232	2	No	2	6	3	2	-1.1296344406	-1.1149547413
52	0	Travel_Frequently	Research & Development	28	2	4	Female	4	Manufacturing Director	3	Married	13247	2	Yes	2	24	3	2	-0.950913142	-1.1149547413
43	0	Travel_Rarely	Research & Development	6	3	1	Female	2	Research Scientist	3	Single	4081	1	Yes	1	20	3	1	1.9134980243	-0.5351519103
27	0	Travel_Rarely	Sales	10	3	4	Female	2	Sales Executive	4	Married	5769	1	Yes	4	6	3	3	-0.1723809583	-1.1149547413
27	1	Travel_Rarely	Research & Development	17	4	4	Female	3	Research Scientist	3	Single	2394	1	Yes	4	8	2	3	0.8401504215	-0.7284195206
26	0	Travel_Rarely	Research & Development	2	1	1	Male	2	Research Scientist	4	Single	3904	0	No	4	5	2	3	-1.0435051574	-0.921687131
42	0	Travel_Rarely	Human Resources	10	3	3	Female	3	Manager	1	Married	16799	0	No	3	21	5	3	1.9189409451	-0.5351519103
52	0	Travel_Rarely	Research & Development	8	4	3	Female	3	Laboratory Technician	1	Married	2950	9	No	3	12	2	1	-0.5246519771	-0.7284195206
37	0	Travel_Rarely	Research & Development	11	3	1	Female	3	Laboratory Technician	3	Single	3629	4	No	1	8	6	3	-1.266618512	0.2379185311
35	0	Travel_Frequently	Research & Development	18	2	3	Male	3	Manufacturing Director	4	Single	9362	2	No	3	10	2	3	-1.0797994639	-1.1149547413
25	0	Travel_Rarely	Research & Development	1	3	1	Male	3	Laboratory Technician	4	Married	3229	4	No	2	7	2	2	-1.266618512	-1.1149547413
26	0	Travel_Rarely	Research & Development	7	3	3	Male	4	Laboratory Technician	1	Single	3578	0	No	4	8	2	3	0.5011487306	-0.921687131
29	0	Travel_Rarely	Human Resources	17	3	2	Male	2	Human Resources	1	Single	7988	1	No	1	10	3	2	1.33026436	-0.7284195206
49	1	Travel_Frequently	Research & Development	28	2	1	Male	2	Laboratory Technician	1	Single	4284	3	No	1	20	2	3	-0.7586511732	2.5848232073
29	1	Travel_Frequently	Research & Development	14	1	3	Female	3	Healthcare Representative	4	Single	7553	0	Yes	1	9	1	3	1.5471863248	-0.921687131
54	0	Travel_Rarely	Research & Development	1	3	4	Female	3	Research Director	4	Single	17328	6	No	4	29	3	2	3.2778958172	0.4311861414
58	0	Travel_Rarely	Research & Development	1	3	4	Female	3	Research Director	1	Married	19701	3	Yes	3	32	3	3	0.6689841876	2.7780908176
55	0	Travel_Rarely	Research & Development	1	4	2	Male	4	Research Director	4	Divorced	14732	2	No	4	31	4	4	-0.4958402144	-0.7284195206
36	0	Travel_Rarely	Sales	3	4	1	Female	3	Sales Executive	2	Single	9278	3	Yes	4	15	3	3	-0.9519329535	-0.1486166896
31	1	Travel_Frequently	Sales	1	4	2	Female	1	Sales Representative	3	Single	1359	1	No	2	1	3	3	-2.0085850468	-0.921687131
30	0	Travel_Rarely	Sales	7	4	4	Female	3	Sales Executive	1	Divorced	4779	7	No	2	8	3	3	-1.266618512	-0.5351519103
31	0	Travel_Rarely	Research & Development	8	5	1	Female	3	Research Director	2	Single	16422	3	No	3	9	3	4	-1.4144884249	-1.1149547413
34	0	Travel_Frequently	Research & Development	1	4	4	Male	3	Research Scientist	1	Divorced	2996	5	No	3	10	2	3	-0.7586511732	-0.5351519103
31	1	Travel_Rarely	Research & Development	8	3	1	Female	2	Research Scientist	2	Single	1261	1	No	3	1	3	4	-2.0085850468	-0.921687131
27	0	Travel_Rarely	Research & Development	11	1	2	Male	3	Laboratory Technician	1	Married	2099	0	No	2	6	3	4	-0.9532966283	-0.5351519103
36	0	Travel_Rarely	Research & Development	4	4	1	Male	2	Laboratory Technician	4	Single	5810	1	No	3	10	2	2	0.617785536	-0.1486166896
36	0	Travel_Rarely	Sales	16	4	3	Female	2	Sales Executive	1	Married	5647	4	No	1	11	3	2	-1.266618512	-0.7284195206
47	0	Travel_Rarely	Research & Development	1	3	1	Male	3	Research Scientist	4	Married	3420	7	No	3	17	2	2	-0.4439656147	-0.921687131
25	1	Travel_Rarely	Sales	9	2	1	Male	2	Sales Representative	1	Married	4400	3	No	1	6	2	3	-0.9926503692	-0.921687131
37	0	Non-Travel	Research & Development	5	2	3	Male	4	Laboratory Technician	3	Single	3500	0	No	1	7	2	1	-0.3015386226	-0.5351519103
56	0	Travel_Rarely	Research & Development	1	2	1	Female	3	Research Scientist	1	Married	2066	2	No	4	5	3	4	-1.4144884249	2.971358428
47	0	Travel_Rarely	Research & Development	2	4	1	Female	3	Research Director	3	Married	17169	3	No	2	26	2	4	3.590652132	0.4311861414
24	0	Travel_Rarely	Sales	4	1	4	Female	3	Sales Executive	3	Married	4162	1	Yes	3	5	3	3	-0.6670789692	-0.921687131
32	0	Travel_Rarely	Sales	7	5	4	Male	3	Sales Executive	4	Married	9204	4	No	3	7	3	2	-0.8956352445	-0.921687131
34	0	Travel_Rarely	Research & Development	1	3	4	Female	2	Laboratory Technician	2	Married	3294	5	No	1	7	2	2	-0.8095059614	0.0446509207
41	0	Travel_Rarely	Research & Development	5	5	2	Male	4	Research Scientist	3	Married	2127	2	Yes	1	7	5	2	-1.0370424252	-0.921687131
40	0	Non-Travel	Research & Development	9	4	3	Male	3	Laboratory Technician	3	Divorced	3975	3	No	3	11	2	4	0.5882978252	-1.1149547413
31	0	Travel_Rarely	Sales	8	2	1	Male	3	Sales Executive	4	Divorced	10793	1	No	1	13	5	3	2.541753925	0.2379185311
46	1	Travel_Rarely	Sales	9	3	1	Male	3	Sales Executive	4	Divorced	10096	4	No	1	28	1	4	0.4793770475	-1.1149547413
39	1	Non-Travel	Research & Development	2	3	1	Female	2	Laboratory Technician	1	Single	3646	2	Yes	2	11	2	4	-2.0085850468	3.1646260383
31	1	Travel_Frequently	Research & Development	1	5	3	Female	4	Manufacturing Director	2	Single	7446	1	No	1	10	2	3	1.4519394806	-1.1149547413
45	0	Travel_Rarely	Research & Development	20	3	2	Male	1	Healthcare Representative	1	Divorced	10851	2	Yes	2	24	2	3	0.5011487306	0.2379185311
31	0	Travel_Rarely	Human Resources	8	2	4	Female	4	Human Resources	2	Single	2109	9	No	4	8	3	3	-1.266618512	0.2379185311
31	1	Travel_Frequently	Research & Development	2	3	2	Male	3	Laboratory Technician	4	Married	3722	6	Yes	3	7	2	1	-1.0797994639	-0.7284195206
45	0	Travel_Rarely	Research & Development	29	3	2	Male	3	Manufacturing Director	4	Married	9380	4	Yes	4	10	4	4	-1.2710416212	0.2379185311
48	0	Travel_Rarely	Sales	7	3	3	Male	3	Sales Executive	1	Divorced	5486	4	No	1	15	3	3	-1.0797994639	-1.1149547413
34	1	Travel_Rarely	Human Resources	9	4	1	Female	3	Human Resources	3	Married	2742	1	No	4	2	0	3	-1.0797994639	-0.3418843
40	0	Non-Travel	Research & Development	8	1	4	Male	2	Research Director	2	Divorced	13757	2	No	3	16	5	3	1.5072173781	-1.1149547413
28	0	Travel_Rarely	Sales	5	3	4	Male	3	Sales Executive	1	Single	8463	0	No	4	6	4	3	-0.5300948979	0.2379185311
44	0	Non-Travel	Research & Development	5	3	3	Male	2	Laboratory Technician	3	Single	3162	3	No	4	7	5	3	-0.9498933305	-0.5351519103
53	0	Travel_Rarely	Research & Development	2	3	4	Male	4	Research Director	2	Single	16598	4	No	2	35	2	2	2.0551536636	-0.921687131
49	0	Travel_Rarely	Research & Development	5	4	1	Male	3	Healthcare Representative	3	Married	6651	2	No	2	20	0	2	-1.1296344406	-0.5351519103
40	0	Travel_Rarely	Research & Development	2	3	3	Male	3	Research Scientist	3	Divorced	2345	2	No	3	8	3	4	-1.2710416212	-0.5351519103
44	0	Travel_Rarely	Research & Development	20	3	4	Male	3	Research Scientist	2	Single	3420	1	No	3	6	3	2	-0.8129092592	-0.7284195206
33	0	Travel_Frequently	Sales	7	3	4	Male	3	Sales Executive	1	Married	4373	0	No	1	5	2	3	-0.8956352445	-0.5351519103
34	0	Travel_Rarely	Sales	3	3	4	Male	1	Sales Executive	1	Single	4759	3	No	4	15	2	3	2.4299448345	0.2379185311
30	0	Travel_Rarely	Sales	16	1	4	Male	3	Sales Executive	3	Married	5301	8	No	3	4	2	2	-1.2212066445	-0.3418843
42	0	Travel_Frequently	Research & Development	9	2	1	Female	3	Laboratory Technician	4	Single	3673	1	No	3	12	3	3	2.047055914	-0.7284195206
44	0	Travel_Frequently	Sales	1	5	1	Female	3	Sales Executive	3	Married	4768	7	No	3	11	4	2	-2.0085850468	-0.921687131
30	0	Non-Travel	Research & Development	7	3	3	Male	3	Research Scientist	3	Divorced	1274	1	No	2	1	2	2	-2.0085850468	-0.7284195206
57	0	Travel_Rarely	Research & Development	1	2	2	Male	4	Research Scientist	3	Married	4900	0	No	1	13	2	2	1.6361036999	3.3578936487
49	0	Travel_Rarely	Research & Development	7	4	3	Male	3	Healthcare Representative	2	Divorced	10466	3	No	2	29	3	3	0.5882978252	-0.5351519103
34	0	Travel_Frequently	Research & Development	15	3	2	Male	3	Research Director	1	Divorced	17007	7	No	4	16	3	2	2.3593579861	-0.5351519103
28	1	Travel_Frequently	Sales	1	3	1	Male	3	Sales Representative	3	Married	2909	3	No	4	5	3	4	-1.1296344406	-0.3418843
29	1	Travel_Frequently	Sales	13	3	1	Female	3	Sales Executive	2	Single	5765	5	No	1	7	4	1	-1.2357671263	-1.1149547413
34	1	Travel_Rarely	Sales	24	4	1	Female	2	Sales Executive	2	Single	4599	0	Yes	3	16	2	4	3.278277539	3.1646260383
35	0	Travel_Rarely	Sales	7	1	4	Male	3	Sales Representative	3	Married	2404	1	No	1	1	3	3	-2.0085850468	-0.7284195206
24	1	Travel_Frequently	Research & Development	9	3	2	Male	3	Laboratory Technician	1	Single	3172	2	Yes	3	4	2	2	-2.0957341415	-1.1149547413
24	0	Non-Travel	Sales	13	2	4	Female	3	Sales Representative	2	Married	2033	1	No	3	1	2	3	-2.0085850468	-0.7284195206
44	0	Travel_Frequently	Research & Development	2	1	2	Male	3	Manufacturing Director	3	Single	10209	5	Yes	2	16	2	2	-1.0797994639	0.2379185311
29	0	Travel_Rarely	Sales	19	3	3	Male	2	Sales Executive	3	Divorced	8620	1	No	3	10	3	3	0.335315038	-0.5351519103
30	0	Travel_Rarely	Human Resources	1	3	3	Male	3	Human Resources	3	Divorced	2064	0	No	1	6	3	4	-0.6715020785	2.7780908176
55	0	Travel_Rarely	Research & Development	4	4	4	Male	3	Healthcare Representative	3	Married	4035	0	Yes	2	4	2	3	-1.1296344406	-0.1486166896
33	0	Travel_Rarely	Research & Development	4	4	1	Female	2	Laboratory Technician	2	Married	3838	8	No	4	8	5	3	-0.8095059614	-1.1149547413
47	0	Travel_Rarely	Sales	14	3	3	Female	3	Sales Executive	3	Married	4591	3	Yes	3	11	4	2	-0.67252189	0.0446509207
28	1	Travel_Frequently	Research & Development	2	2	3	Male	2	Laboratory Technician	1	Single	2561	7	No	3	8	2	2	-2.0957341415	-1.1149547413
28	0	Travel_Rarely	Research & Development	1	3	1	Male	2	Research Scientist	3	Divorced	1563	1	No	4	1	2	1	-2.0085850468	-0.5351519103
28	0	Travel_Frequently	Sales	7	3	3	Male	3	Sales Executive	1	Single	4898	0	No	4	5	5	3	-0.9000583538	-0.5351519103
49	0	Travel_Rarely	Research & Development	3	2	3	Female	2	Laboratory Technician	1	Married	4789	4	No	1	10	3	3	-1.1296344406	3.551161259
29	0	Travel_Frequently	Research & Development	2	1	4	Female	3	Laboratory Technician	2	Married	3180	0	No	3	4	3	3	-1.266618512	-0.7284195206
28	0	Travel_Rarely	Research & Development	29	1	3	Male	1	Manufacturing Director	2	Married	6549	1	No	2	8	2	2	0.5838747159	-0.5351519103
33	0	Travel_Rarely	Research & Development	8	5	4	Male	3	Healthcare Representative	3	Single	6388	2	Yes	1	14	6	3	-2.0957341415	0.0446509207
32	0	Travel_Rarely	Research & Development	10	3	3	Male	3	Manager	4	Single	11244	2	No	2	10	5	4	-1.377174307	3.551161259
54	0	Travel_Frequently	Research & Development	11	4	2	Female	3	Manager	4	Divorced	16032	3	No	1	26	2	3	2.2431257864	2.5848232073
29	1	Travel_Rarely	Research & Development	1	4	1	Male	2	Research Scientist	1	Single	2362	6	No	3	11	2	1	0.6754469198	-0.7284195206
44	0	Travel_Rarely	Research & Development	28	3	4	Male	3	Research Director	1	Married	16328	3	No	3	24	1	4	4.8347267007	-0.7284195206
39	0	Travel_Rarely	Research & Development	6	3	2	Female	3	Manufacturing Director	2	Single	8376	4	No	4	9	3	3	-1.3626138252	0.2379185311
46	0	Travel_Rarely	Sales	3	3	3	Female	3	Manager	2	Married	16606	8	No	4	23	2	4	1.5614376056	-0.921687131
35	0	Travel_Rarely	Research & Development	16	3	4	Female	2	Healthcare Representative	2	Single	8606	1	No	4	11	3	1	0.8323965353	0.4311861414
23	0	Travel_Rarely	Research & Development	20	1	1	Male	3	Laboratory Technician	3	Single	2272	0	No	2	5	2	3	-0.9010781653	-0.5351519103
40	1	Travel_Rarely	Research & Development	9	4	4	Male	3	Laboratory Technician	1	Single	2018	3	No	2	15	3	1	-0.9573758743	-0.5351519103
34	0	Travel_Rarely	Sales	1	3	4	Male	2	Sales Executive	3	Married	7083	1	Yes	4	10	3	3	1.9988559546	-0.5351519103
31	1	Travel_Frequently	Research & Development	3	3	4	Female	3	Research Scientist	3	Single	4084	1	No	1	7	2	1	0.7530013269	-0.921687131
50	0	Travel_Frequently	Research & Development	22	5	3	Male	1	Research Director	4	Single	14411	1	Yes	4	32	2	3	4.6041158279	-0.7284195206
34	0	Travel_Rarely	Sales	7	2	2	Male	3	Sales Representative	3	Married	2308	0	Yes	2	12	4	3	1.9588870079	3.551161259
42	0	Travel_Rarely	Research & Development	2	3	3	Male	2	Laboratory Technician	2	Married	4841	4	No	2	4	3	3	-2.0085850468	-0.5351519103
37	0	Travel_Rarely	Research & Development	13	3	1	Male	3	Research Scientist	4	Married	4285	1	No	1	10	2	3	1.3149554092	0.0446509207
29	0	Travel_Rarely	Research & Development	8	1	3	Female	1	Healthcare Representative	1	Married	9715	3	No	3	9	3	3	0.5011487306	-0.7284195206
33	0	Travel_Rarely	Research & Development	25	3	4	Male	2	Manufacturing Director	2	Single	4320	1	No	4	5	2	3	-0.950913142	-0.7284195206
45	0	Travel_Rarely	Research & Development	28	3	4	Male	3	Research Scientist	4	Married	2132	4	No	4	8	3	3	-0.6670789692	2.5848232073
42	0	Travel_Frequently	Research & Development	2	3	4	Male	3	Healthcare Representative	4	Married	10124	2	Yes	3	24	3	1	3.8411410535	-0.5351519103
40	0	Travel_Rarely	Sales	9	2	1	Male	3	Sales Executive	1	Married	5473	0	No	4	9	5	4	0.26840283	-0.921687131
33	0	Travel_Rarely	Research & Development	28	4	2	Male	3	Laboratory Technician	3	Married	5207	1	Yes	2	15	3	3	2.873112109	-0.921687131
